target_date,forecast_origin_date,split,y_utilization_nextday,y_secondary_capacity_rate,y_total_served,y_scheduled_demand_pressure,y_open_order_pressure,y_served_plus_deferred_pressure,y_expanded_demand_pressure_index,target_day_of_week_name,target_day_of_week_num,target_is_weekend,target_month,target_quarter,target_week,target_is_month_start,target_is_month_end,target_dow_sin,target_dow_cos,target_month_sin,target_month_cos,target_week_sin,target_week_cos,lag1_target_utilization_intensity,lag7_target_utilization_intensity,lag14_target_utilization_intensity,lag28_target_utilization_intensity,roll3_mean_target_utilization_intensity,roll3_std_target_utilization_intensity,roll7_mean_target_utilization_intensity,roll7_std_target_utilization_intensity,roll14_mean_target_utilization_intensity,roll14_std_target_utilization_intensity,roll28_mean_target_utilization_intensity,roll28_std_target_utilization_intensity,lag1_secondary_trip_capacity_utilization_rate,lag7_secondary_trip_capacity_utilization_rate,lag14_secondary_trip_capacity_utilization_rate,roll7_mean_secondary_trip_capacity_utilization_rate,roll14_mean_secondary_trip_capacity_utilization_rate,lag1_open_orders,lag7_open_orders,lag14_open_orders,lag1_total_scheduled_deliveries,lag7_total_scheduled_deliveries,lag14_total_scheduled_deliveries,lag1_total_served,lag7_total_served,lag14_total_served,lag1_carry_over,lag7_carry_over,lag14_carry_over,lag1_unscheduled,lag7_unscheduled,lag14_unscheduled,lag1_accommodated_after_cutoff,lag7_accommodated_after_cutoff,lag14_accommodated_after_cutoff,lag1_deferred_rescheduled,lag7_deferred_rescheduled,lag14_deferred_rescheduled,lag1_cancelled,lag7_cancelled,lag14_cancelled,lag1_best_effort,lag7_best_effort,lag14_best_effort,lag1_service_gap,lag7_service_gap,lag14_service_gap,lag1_completion_rate,lag7_completion_rate,lag14_completion_rate,lag1_completion_rate_capped,lag7_completion_rate_capped,lag14_completion_rate_capped,lag1_retail_served_orders,lag7_retail_served_orders,lag14_retail_served_orders,lag1_b2b_served_orders,lag7_b2b_served_orders,lag14_b2b_served_orders,roll7_mean_open_orders,roll14_mean_open_orders,roll28_mean_open_orders,roll7_mean_total_scheduled_deliveries,roll14_mean_total_scheduled_deliveries,roll28_mean_total_scheduled_deliveries,roll7_mean_total_served,roll7_std_total_served,roll14_mean_total_served,roll14_std_total_served,roll28_mean_total_served,roll28_std_total_served,roll7_mean_service_gap,roll7_std_service_gap,roll14_mean_service_gap,roll14_std_service_gap,roll28_mean_service_gap,roll28_std_service_gap,roll7_mean_completion_rate_capped,roll14_mean_completion_rate_capped,roll28_mean_completion_rate_capped,lag1_available_trucks_total,lag7_available_trucks_total,lag14_available_trucks_total,lag1_available_drivers,lag7_available_drivers,lag14_available_drivers,lag1_available_trucks_30kl,lag7_available_trucks_30kl,lag14_available_trucks_30kl,lag1_available_trucks_18kl,lag7_available_trucks_18kl,lag14_available_trucks_18kl,lag1_available_trucks_36kl,lag7_available_trucks_36kl,lag14_available_trucks_36kl,lag1_available_trucks_20kl,lag7_available_trucks_20kl,lag14_available_trucks_20kl,roll7_mean_available_trucks_total,roll7_std_available_trucks_total,roll14_mean_available_trucks_total,roll14_std_available_trucks_total,roll28_mean_available_trucks_total,roll28_std_available_trucks_total,roll7_mean_available_drivers,roll7_std_available_drivers,roll14_mean_available_drivers,roll14_std_available_drivers,roll28_mean_available_drivers,roll28_std_available_drivers,lag1_weekly_change_diesel,lag7_weekly_change_diesel,lag14_weekly_change_diesel,lag1_weekly_change_gasoline,lag7_weekly_change_gasoline,lag14_weekly_change_gasoline,lag1_weekly_change_kerosene,lag7_weekly_change_kerosene,lag14_weekly_change_kerosene,lag1_days_since_fuel_update,lag7_days_since_fuel_update,lag14_days_since_fuel_update,roll7_mean_weekly_change_diesel,roll14_mean_weekly_change_diesel,roll28_mean_weekly_change_diesel,roll7_mean_weekly_change_gasoline,roll14_mean_weekly_change_gasoline,roll28_mean_weekly_change_gasoline,roll7_mean_weekly_change_kerosene,roll14_mean_weekly_change_kerosene,roll28_mean_weekly_change_kerosene,lag1_fuel_update_day,lag1_backload_record_flag,lag7_backload_record_flag,lag1_backload_total_kl_zero,lag7_backload_total_kl_zero,lag1_backload_total_kl_capped,lag7_backload_total_kl_capped,lag1_backload_log1p_capped,lag7_backload_log1p_capped,roll7_mean_backload_log1p_capped,roll28_mean_backload_log1p_capped,lag1_any_qa_flag,lag7_any_qa_flag,lag1_structural_nonoperational_day,lag7_structural_nonoperational_day,lag1_served_per_driver,lag1_open_orders_per_truck,lag1_service_gap_per_truck,lag1_driver_truck_gap,lag1_retail_share_served
2024-08-26,2024-08-25,Train 2024,1.0606060606060606,0.7,35.0,1.121212121212121,1.0909090909090908,1.121212121212121,1.1515151515151516,Monday,1,0,8,3,35,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0.5294117647058824,1.1666666666666667,0.9285714285714286,1.4210526315789473,0.9717086834733895,0.39413496703922785,1.0973256054668339,0.2645124308151126,1.1909383602284749,0.2967968355243231,1.154927036774129,0.2890449049047482,0.36,0.7,0.78,0.7742857142857142,0.8542857142857143,19.0,41.0,38.0,19.0,37.0,42.0,18.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.9473684210526315,0.9459459459459459,0.9285714285714286,0.9473684210526315,0.9459459459459459,0.9285714285714286,13.0,25.0,26.0,5.0,10.0,13.0,39.0,41.857142857142854,40.785714285714285,39.57142857142857,43.785714285714285,42.892857142857146,38.714285714285715,10.934872133291186,42.714285714285715,9.918347965948083,41.57142857142857,10.023781246425447,1.5714285714285714,1.9023794624226804,1.8571428571428572,2.1788191176076905,1.8928571428571428,2.3307809168902347,0.9798711513604805,0.9788056708197452,0.9727877496349687,34.0,30.0,42.0,36.0,32.0,45.0,2.0,6.0,8.0,1.0,4.0,1.0,4.0,1.0,4.0,27.0,19.0,29.0,35.142857142857146,4.180453381654986,36.07142857142857,3.7716408531665193,36.142857142857146,3.4179730371288306,37.42857142857143,3.9940431835899237,37.642857142857146,4.3607893226437335,38.75,4.469029225930651,0.7767403690353476,1.5326006125993905,0.03184557729815336,-0.8310353307258748,0.1407276689510643,-1.2517373685031459,0.5669667671706541,0.40928150635060284,0.9076436738591948,5.0,6.0,6.0,0.8847204038302109,1.101463719978998,0.5971465016223624,-0.6922120450577406,-0.3752039764429246,-0.5362129227589131,0.5444403013392182,0.5124582015240956,0.3798931528005251,0.0,1.0,0.0,17.408516654741184,0.0,17.408516654741184,0.0,2.9128134191982364,0.0,2.116182417429037,1.4661634595955295,0.0,0.0,0.0,0.0,0.5,0.5588235294117647,0.029411764705882353,2.0,0.7222222222222222
2024-08-27,2024-08-26,Train 2024,1.3333333333333333,1.04,52.0,1.205128205128205,1.1538461538461537,1.358974358974359,1.3846153846153846,Tuesday,2,0,8,3,35,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1.0606060606060606,1.2894736842105263,1.1081081081081081,1.2702702702702702,0.8966726084373143,0.318666543771046,1.0821740903153185,0.262911303060264,1.2003694053738057,0.28983464482442994,1.1420539449536686,0.28474819239293836,0.7,0.98,0.82,0.7742857142857142,0.8485714285714285,36.0,49.0,44.0,37.0,54.0,46.0,35.0,49.0,41.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,2.0,5.0,5.0,0.9459459459459459,0.9074074074074074,0.8913043478260869,0.9459459459459459,0.9074074074074074,0.8913043478260869,24.0,31.0,27.0,11.0,18.0,14.0,38.285714285714285,41.714285714285715,40.07142857142857,39.57142857142857,43.42857142857143,42.214285714285715,38.714285714285715,10.934872133291186,42.42857142857143,10.089707518169094,40.892857142857146,9.791679331298802,1.5714285714285714,1.9023794624226804,1.7857142857142858,2.1547290184283385,1.8928571428571428,2.3307809168902347,0.9798711513604805,0.980046707775068,0.9721327579085485,33.0,38.0,37.0,39.0,42.0,39.0,3.0,9.0,5.0,1.0,2.0,1.0,1.0,2.0,0.0,28.0,25.0,31.0,35.57142857142857,3.690399384761452,35.42857142857143,3.4354326950469796,35.964285714285715,3.4478349927985437,38.42857142857143,3.2071349029491,37.214285714285715,3.8466483198628154,38.642857142857146,4.423960733486302,0.7767403690353476,0.7767403690353476,1.5326006125993905,-0.8310353307258748,-0.8310353307258748,0.1407276689510643,0.5669667671706541,0.5669667671706541,0.40928150635060284,6.0,0.0,0.0,0.7767403690353476,1.154670490817369,0.6257443589827316,-0.8310353307258748,-0.34515383088740526,-0.5733202358385613,0.5669667671706541,0.4881241367606285,0.39934129040813937,0.0,1.0,1.0,8.919239964739099,32.22944239092498,8.919239964739099,32.22944239092498,2.2944763019038383,3.503436301934559,2.4439647462724428,1.4495746857446894,0.0,0.0,0.0,0.0,0.8974358974358975,1.0909090909090908,0.06060606060606061,6.0,0.6857142857142857
2024-08-28,2024-08-27,Train 2024,1.5357142857142858,0.86,43.0,1.3928571428571428,1.3571428571428572,1.5714285714285714,1.6428571428571428,Wednesday,3,0,8,3,35,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1.3333333333333333,1.236842105263158,1.3421052631578947,1.40625,0.974450386215092,0.4088270689404331,1.0884397544757196,0.2691242444032568,1.2164569214613217,0.29056940414901755,1.144306197205921,0.28604634028446213,1.04,0.94,1.02,0.7828571428571428,0.8642857142857142,45.0,43.0,43.0,47.0,45.0,48.0,52.0,47.0,51.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1063829787234043,1.0444444444444445,1.0625,1.1063829787234043,1.0444444444444445,1.0625,36.0,33.0,31.0,16.0,14.0,20.0,37.714285714285715,41.785714285714285,40.0,38.57142857142857,43.5,42.214285714285715,39.142857142857146,11.451762185046315,43.214285714285715,10.393626533961697,41.07142857142857,9.9514695413163,0.8571428571428571,1.2149857925879042,1.4285714285714286,1.9889806323953896,1.8928571428571428,2.3307809168902347,1.0082962329770515,0.9954094671248763,0.975932150005813,39.0,38.0,38.0,39.0,43.0,38.0,8.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,28.0,31.0,28.0,35.714285714285715,3.8172540616821196,35.57142857142857,3.5456210417116667,36.035714285714285,3.4905389890190928,38.0,2.8284271247462085,37.214285714285715,3.8466483198628154,38.392857142857146,4.184090553108745,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,0.0,1.0,1.0,0.6259906225868753,1.0253056001957013,0.610019404229089,-0.49532017642489995,-0.24670789657098494,-0.5065271407508029,0.47126355157495825,0.4515357618784984,0.40589739911344924,1.0,1.0,1.0,27.554008432219128,13.025145980949699,27.554008432219128,13.025145980949699,3.351797326674792,2.640851859978455,2.422302035521047,1.5692817331259319,0.0,1.0,0.0,0.0,1.3333333333333333,1.1538461538461537,0.0,0.0,0.6923076923076923
2024-08-29,2024-08-28,Train 2024,0.9444444444444444,0.68,34.0,1.0555555555555556,0.9444444444444444,0.9444444444444444,1.0555555555555556,Thursday,4,0,8,3,35,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1.5357142857142858,1.0731707317073171,1.8709677419354838,0.9302325581395349,1.3098845598845599,0.23842051112175783,1.1311357802544522,0.3161850059190283,1.2302861373582066,0.3014143353290169,1.1489299216957167,0.29143291370035773,0.86,0.88,1.16,0.7714285714285715,0.8528571428571429,38.0,45.0,61.0,39.0,47.0,64.0,43.0,44.0,58.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,1.1025641025641026,0.9361702127659575,0.90625,1.1025641025641026,0.9361702127659575,0.90625,32.0,35.0,43.0,11.0,9.0,15.0,37.0,41.42857142857143,39.964285714285715,37.714285714285715,42.857142857142854,42.07142857142857,38.57142857142857,11.08838946612088,42.642857142857146,10.149703617174426,41.0,9.929380272332843,0.8571428571428571,1.2149857925879042,1.4285714285714286,1.9889806323953896,1.8928571428571428,2.3307809168902347,1.0165990412798598,0.998271188736598,0.9779340241007103,28.0,41.0,31.0,24.0,38.0,32.0,5.0,9.0,6.0,0.0,3.0,0.0,5.0,3.0,3.0,18.0,26.0,22.0,34.285714285714285,4.60848079502296,34.857142857142854,3.9972518031795197,35.892857142857146,3.735111537967534,35.285714285714285,5.2824958026261015,36.214285714285715,5.2061882029365645,38.107142857142854,4.855995040224806,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,1.0,2.0,2.0,0.4752408761384032,0.8959407095740336,0.5942944494754464,-0.15960502212392516,-0.14826196225456453,-0.43973404566304436,0.37556033597926236,0.4149473869963685,0.41245350781875917,0.0,0.0,1.0,0.0,39.07113894055018,0.0,39.07113894055018,0.0,3.6906563480162586,2.045037484095554,1.5692817331259319,0.0,0.0,0.0,0.0,1.7916666666666667,1.3571428571428572,0.0,-4.0,0.7441860465116279
2024-08-30,2024-08-29,Train 2024,1.0714285714285714,0.9,45.0,1.1428571428571428,0.9285714285714286,1.0952380952380953,1.1428571428571428,Friday,5,0,8,3,35,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0.9444444444444444,1.2857142857142858,1.4,0.9,1.2711640211640212,0.30049754380114174,1.1127463106454702,0.32377055859411,1.1641059018231326,0.24666589751371928,1.1494374890637495,0.29105004190849515,0.68,0.9,0.98,0.7428571428571429,0.8185714285714285,34.0,46.0,45.0,38.0,43.0,50.0,34.0,45.0,49.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.8947368421052632,1.0465116279069768,0.98,0.8947368421052632,1.0465116279069768,0.98,25.0,31.0,36.0,9.0,14.0,13.0,35.42857142857143,39.5,39.75,36.42857142857143,41.0,41.892857142857146,37.142857142857146,10.915257997081724,40.92857142857143,9.351793622404424,40.785714285714285,10.016124566056043,1.0,1.527525231651941,1.2857142857142858,1.6837947722821933,1.9285714285714286,2.3558999448755356,1.0106799883283322,0.9974488203155454,0.9766663199566291,36.0,35.0,35.0,41.0,37.0,32.0,4.0,6.0,5.0,2.0,2.0,1.0,3.0,3.0,5.0,27.0,24.0,24.0,33.57142857142857,3.690399384761479,35.214285714285715,3.846648319862792,35.642857142857146,3.466391930505407,35.714285714285715,5.648430038936689,36.857142857142854,5.201436826007331,37.92857142857143,4.642226249361898,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,2.0,3.0,3.0,0.32449112968993105,0.7665758189523658,0.5785694947218039,0.17611013217704966,-0.04981602793814425,-0.37294095057528587,0.2798571203835665,0.3783590121142385,0.4190096165240691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517800862950374,1.472123327174028,0.0,0.0,0.0,0.0,0.8292682926829268,0.9444444444444444,0.1111111111111111,5.0,0.7352941176470589
2024-08-31,2024-08-30,Train 2024,0.972972972972973,0.72,36.0,0.8918918918918919,0.8108108108108109,0.972972972972973,1.0,Saturday,6,1,8,3,35,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1.0714285714285714,1.1,1.3421052631578947,1.25,1.183862433862434,0.31125718684901454,1.082134065747511,0.3146939561131296,1.1406365140680303,0.23797293587284377,1.155559938043341,0.28738863825587335,0.9,0.66,1.02,0.7428571428571429,0.812857142857143,39.0,30.0,47.0,48.0,32.0,50.0,45.0,33.0,51.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.9375,1.03125,1.02,0.9375,1.03125,1.02,32.0,20.0,32.0,13.0,13.0,19.0,34.42857142857143,39.07142857142857,39.892857142857146,37.142857142857146,40.857142857142854,42.357142857142854,37.142857142857146,10.915257997081724,40.642857142857146,9.14504609785365,41.107142857142854,10.00125653481263,1.4285714285714286,1.6183471874253699,1.4285714285714286,1.7415415679698951,2.0357142857142856,2.3330498694030726,0.9951068986273354,0.994413106029831,0.973413768936221,42.0,30.0,38.0,43.0,34.0,43.0,8.0,8.0,8.0,5.0,0.0,2.0,2.0,6.0,2.0,27.0,16.0,26.0,34.57142857142857,4.894116973712535,35.714285714285715,4.2504039885561475,35.714285714285715,3.5783002674779536,36.57142857142857,6.294366339755569,37.642857142857146,5.2419482998234574,38.0,4.706181907677203,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,3.0,4.0,4.0,0.17374138324145894,0.6372109283306981,0.5628445399681612,0.5118252864780245,0.04862990637827607,-0.3061478554875273,0.1841539047878707,0.3417706372321086,0.42556572522937897,0.0,0.0,1.0,0.0,6.889391373237405,0.0,6.889391373237405,0.0,2.0655189928757505,1.517800862950374,1.472123327174028,0.0,0.0,0.0,0.0,1.0465116279069768,0.9285714285714286,0.07142857142857142,1.0,0.7111111111111111
2024-09-01,2024-08-31,Train 2024,0.575,0.46,23.0,0.6,0.625,0.575,0.675,Sunday,7,1,9,3,35,1,0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0.972972972972973,0.5294117647058824,1.0,0.75,0.9962819962819962,0.06662375741576093,1.063987347600793,0.3171449576553642,1.1142699219119645,0.23435561116667716,1.1456661156495187,0.288782143445398,0.72,0.36,0.76,0.7514285714285714,0.7914285714285715,30.0,19.0,35.0,33.0,19.0,36.0,36.0,18.0,38.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0909090909090908,0.9473684210526315,1.0555555555555556,1.0909090909090908,0.9473684210526315,1.0555555555555556,25.0,13.0,24.0,11.0,5.0,14.0,34.42857142857143,37.857142857142854,39.642857142857146,37.285714285714285,39.642857142857146,41.92857142857143,37.57142857142857,10.783585409580327,39.57142857142857,8.706445761744451,40.785714285714285,10.016124566056043,1.4285714285714286,1.6183471874253699,1.4285714285714286,1.7415415679698951,2.0357142857142856,2.3330498694030726,1.0036296259000625,0.9994780410947662,0.9766605221829742,37.0,34.0,38.0,34.0,36.0,36.0,8.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,25.0,27.0,28.0,35.57142857142857,4.503966505838425,35.642857142857146,4.217311262607282,35.75,3.5862391318916673,36.57142857142857,6.294366339755569,37.0,5.083911274417955,37.75,4.726795171423516,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,4.0,5.0,5.0,0.022991636792986776,0.5078460377090305,0.5471195852145186,0.8475404407789993,0.1470758406946964,-0.23935476039976886,0.08845068919217483,0.30518226234997853,0.43212183393468884,0.0,1.0,1.0,10.358216307222799,17.408516654741184,10.358216307222799,17.408516654741184,2.429941385755566,2.9128134191982364,1.5698612047903475,1.5589069480938693,0.0,0.0,0.0,0.0,1.0588235294117647,0.8108108108108109,0.0,-3.0,0.6944444444444444
2024-09-02,2024-09-01,Train 2024,1.0,0.64,32.0,0.875,0.90625,1.0,1.09375,Monday,1,0,9,3,36,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.575,1.0606060606060606,1.1666666666666667,1.5263157894736843,0.8731338481338481,0.26284257602057737,1.0704999526428096,0.30455602087643596,1.0839127790548218,0.2744008620500971,1.1394161156495186,0.29936245852775617,0.46,0.7,0.7,0.7657142857142858,0.7699999999999999,25.0,36.0,41.0,24.0,37.0,37.0,23.0,35.0,35.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.9583333333333334,0.9459459459459459,0.9459459459459459,0.9583333333333334,0.9459459459459459,0.9459459459459459,19.0,24.0,25.0,4.0,11.0,10.0,35.285714285714285,37.142857142857146,39.535714285714285,38.0,38.785714285714285,41.785714285714285,38.285714285714285,9.340133577101279,38.5,9.772410142846036,40.642857142857146,10.245918015426241,1.4285714285714286,1.6183471874253699,1.5,1.698415551216896,2.0357142857142856,2.3330498694030726,1.0051960419401629,0.9925335966503217,0.9764479371489605,40.0,33.0,30.0,42.0,39.0,32.0,6.0,3.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,32.0,28.0,19.0,36.42857142857143,4.720774754816661,35.785714285714285,4.335516497108878,35.892857142857146,3.675134522247281,37.42857142857143,6.604471789556511,37.42857142857143,5.2435203341367504,37.892857142857146,4.794590205439389,-0.2785078561039575,0.7767403690353476,1.5326006125993905,1.5189707493809488,-0.8310353307258748,0.1407276689510643,-0.10295574199921682,0.5669667671706541,0.40928150635060284,5.0,6.0,6.0,-0.1277581096554854,0.37848114708736275,0.531394630460876,1.1832555950799741,0.24552177501111672,-0.1725616653120104,-0.007252526403521011,0.26859388746784857,0.4386779426399988,0.0,0.0,1.0,0.0,8.919239964739099,0.0,8.919239964739099,0.0,2.2944763019038383,1.1537450020477424,1.448612465684511,0.0,0.0,0.0,0.0,0.5476190476190477,0.625,0.025,2.0,0.8260869565217391
2024-09-03,2024-09-02,Train 2024,1.53125,0.98,49.0,1.5,1.40625,1.59375,1.53125,Tuesday,2,0,9,3,36,0,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1.0,1.3333333333333333,1.2894736842105263,1.3636363636363635,0.8493243243243244,0.23795585984479523,1.061841943984801,0.3057433143281243,1.0720080171500599,0.27414971370368707,1.1206191231683158,0.2905636377231269,0.64,1.04,0.98,0.7571428571428572,0.7657142857142858,29.0,45.0,49.0,28.0,47.0,54.0,32.0,52.0,49.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.1428571428571428,1.1063829787234043,0.9074074074074074,1.1428571428571428,1.1063829787234043,0.9074074074074074,25.0,36.0,31.0,7.0,16.0,18.0,34.285714285714285,36.285714285714285,38.464285714285715,36.714285714285715,38.142857142857146,40.464285714285715,37.857142857142854,9.581728644118622,38.285714285714285,9.88727676148705,39.714285714285715,9.782286117933872,1.1428571428571428,1.6761634196950468,1.3571428571428572,1.7368026705655208,1.7857142857142858,2.14919697074224,1.0333262129274767,1.0065986821439787,0.9853961318114409,32.0,39.0,38.0,38.0,39.0,42.0,3.0,8.0,9.0,4.0,2.0,2.0,4.0,1.0,2.0,21.0,28.0,25.0,36.285714285714285,4.855041562276125,35.92857142857143,4.159591061895116,35.67857142857143,3.7223406756797655,37.285714285714285,6.575568054403774,37.857142857142854,5.005491489848433,37.642857142857146,4.588345023307439,-0.2785078561039575,-0.2785078561039575,0.7767403690353476,1.5189707493809488,1.5189707493809488,-0.8310353307258748,-0.10295574199921682,-0.10295574199921682,0.5669667671706541,6.0,0.0,0.0,-0.2785078561039575,0.24911625646569505,0.5156696757072334,1.5189707493809488,0.343967709327537,-0.10576857022425189,-0.10295574199921682,0.2320055125857186,0.4452340513453087,0.0,0.0,1.0,0.0,27.554008432219128,0.0,27.554008432219128,0.0,3.351797326674792,0.825962673204337,1.3367052228683325,0.0,0.0,0.0,0.0,0.8421052631578947,0.90625,0.0,6.0,0.78125
2024-09-04,2024-09-03,Train 2024,0.8809523809523809,0.74,37.0,1.0,0.9285714285714286,0.9047619047619048,1.0476190476190477,Wednesday,3,0,9,3,36,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1.53125,1.5357142857142858,1.236842105263158,1.0526315789473684,1.0354166666666667,0.479107786237431,1.0901157535086108,0.3420317568015987,1.0892777539921652,0.29567280784979055,1.126605324467017,0.2974018427040337,0.98,0.86,0.94,0.7485714285714286,0.7657142857142857,45.0,38.0,43.0,48.0,39.0,45.0,49.0,43.0,47.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0208333333333333,1.1025641025641026,1.0444444444444445,1.0208333333333333,1.1025641025641026,1.0444444444444445,37.0,32.0,33.0,12.0,11.0,14.0,34.285714285714285,36.0,38.57142857142857,36.857142857142854,37.714285714285715,40.57142857142857,37.42857142857143,8.88551523280335,38.285714285714285,9.88727676148705,39.857142857142854,9.890939683907078,1.1428571428571428,1.6761634196950468,1.0,1.4142135623730983,1.7857142857142858,2.14919697074224,1.0211048350146095,1.0147005339958304,0.9861401794304886,32.0,28.0,38.0,30.0,24.0,43.0,4.0,5.0,3.0,2.0,0.0,2.0,3.0,5.0,2.0,23.0,18.0,31.0,35.285714285714285,4.923220007078228,35.5,4.238105527418874,35.642857142857146,3.753657828032155,36.0,7.0474581706220185,37.0,5.262348115842189,37.5,4.764840364975912,0.6557275562201621,-0.2785078561039575,0.7767403690353476,-0.08596840473408653,1.5189707493809488,-0.8310353307258748,1.3280156537982681,-0.10295574199921682,0.5669667671706541,0.0,1.0,1.0,-0.14504565434336905,0.2404724841217532,0.5379511749544481,1.289693727364515,0.39718677546980763,-0.0641339643753569,0.10146874311470956,0.2863661473448339,0.46024733634313275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34713448367936656,1.3367052228683325,0.0,0.0,0.0,0.0,1.6333333333333333,1.40625,0.0,-2.0,0.7551020408163265
